,Card0,Card1,Card2,Card3,Card4,Card5,H/S,W/L,Answer,Final,P_Score,D_Score
11537,5H,9S,,,,,1.0,0.0,0.0,1.0,22,14
11538,AD,3C,,,,,0.0,0.0,1.0,1.0,14,21
11539,2D,AS,,,,,0.0,0.0,1.0,1.0,13,20
11540,QH,QS,,,,,1.0,0.0,0.0,1.0,25,16
11541,3C,AH,,,,,1.0,1.0,1.0,0.0,14,14
11542,3C,AH,JD,,,,1.0,0.0,0.0,1.0,24,14
11543,KH,4D,,,,,1.0,1.0,1.0,0.0,17,19
11544,KH,4D,3H,,,,0.0,0.0,1.0,1.0,17,19
11545,2H,QH,,,,,1.0,1.0,1.0,0.0,21,17
11546,6D,5S,,,,,1.0,1.0,1.0,0.0,21,17
11547,2D,JH,,,,,1.0,1.0,1.0,0.0,20,18
11548,2D,JH,8H,,,,0.0,1.0,0.0,1.0,20,30
11549,QD,10C,,,,,0.0,1.0,0.0,1.0,20,24
11550,4H,2C,,,,,1.0,1.0,1.0,0.0,7,9
11551,4H,2C,AH,,,,0.0,0.0,1.0,1.0,17,19
11552,4C,AS,,,,,0.0,0.0,1.0,1.0,15,16
11553,5C,3S,,,,,1.0,1.0,1.0,0.0,9,7
11554,5C,3S,AC,,,,0.0,1.0,0.0,1.0,19,24
11555,JC,10H,,,,,0.0,1.0,0.0,1.0,20,29
11556,JH,4H,,,,,0.0,0.0,1.0,1.0,14,19
11557,5S,6C,,,,,1.0,1.0,1.0,0.0,12,5
11558,5S,6C,AD,,,,1.0,1.0,1.0,0.0,21,5
11559,3H,QH,,,,,0.0,0.0,1.0,1.0,13,14
11560,AC,9H,,,,,1.0,1.0,1.0,0.0,20,17
11561,AC,9H,QD,,,,0.0,1.0,0.0,1.0,20,27
11562,5S,4D,,,,,1.0,1.0,1.0,0.0,13,18
11563,5S,4D,4S,,,,1.0,1.0,1.0,0.0,21,18
11564,7C,9D,,,,,1.0,1.0,1.0,0.0,20,7
11565,7C,9D,4D,,,,1.0,0.0,0.0,1.0,27,17
11566,JS,6C,,,,,0.0,0.0,1.0,1.0,16,18
11567,8D,7S,,,,,1.0,1.0,1.0,0.0,18,17
11568,8D,7S,3C,,,,0.0,0.0,1.0,1.0,18,19
11569,7D,QH,,,,,1.0,0.0,0.0,1.0,24,16
11570,2S,3C,,,,,0.0,0.0,1.0,1.0,5,17
11571,2D,8D,,,,,1.0,1.0,1.0,0.0,11,12
11572,8H,7S,,,,,1.0,0.0,0.0,1.0,25,10
11573,8S,QC,,,,,1.0,0.0,0.0,1.0,25,13
11574,5C,6C,,,,,1.0,1.0,1.0,0.0,21,11
11575,6D,5C,,,,,0.0,0.0,1.0,1.0,11,13
11576,3C,4S,,,,,1.0,1.0,1.0,0.0,14,13
11577,3C,4S,7S,,,,1.0,0.0,0.0,1.0,24,13
11578,6H,4C,,,,,1.0,1.0,1.0,0.0,20,6
11579,6H,4C,10D,,,,0.0,1.0,0.0,1.0,20,28
11580,AH,5D,,,,,1.0,1.0,1.0,0.0,14,13
11581,AH,5D,8C,,,,0.0,0.0,1.0,1.0,14,17
11582,JS,9S,,,,,1.0,0.0,0.0,1.0,29,15
11583,QC,8D,,,,,0.0,0.0,1.0,1.0,18,20
11584,AS,8D,,,,,0.0,1.0,0.0,1.0,19,22
11585,JS,6H,,,,,0.0,0.0,1.0,1.0,16,19
11586,9H,4D,,,,,1.0,0.0,0.0,1.0,23,14
11587,KD,6H,,,,,0.0,0.0,1.0,1.0,16,20
11588,QC,5D,,,,,0.0,0.0,1.0,1.0,15,17
11589,4H,JH,,,,,0.0,0.0,1.0,1.0,14,21
11590,4C,9C,,,,,0.0,1.0,0.0,1.0,13,23
11591,JD,JC,,,,,0.0,1.0,0.0,1.0,20,25
11592,5D,4D,,,,,0.0,0.0,1.0,1.0,9,12
11593,8C,10H,,,,,1.0,0.0,0.0,1.0,24,17
11594,3D,8S,,,,,0.0,0.0,1.0,1.0,11,14
11595,4S,3D,,,,,1.0,1.0,1.0,0.0,10,20
11596,4S,3D,3H,,,,1.0,1.0,1.0,0.0,16,20
11597,4S,3D,3H,6H,,,1.0,0.0,0.0,1.0,23,20
11598,JC,KH,,,,,0.0,1.0,0.0,1.0,20,25
11599,6S,5H,,,,,1.0,1.0,1.0,0.0,20,10
11600,6S,5H,9H,,,,1.0,0.0,0.0,1.0,24,10
11601,3H,QS,,,,,0.0,0.0,1.0,1.0,13,15
11602,9C,JC,,,,,0.0,1.0,0.0,1.0,19,22
11603,JH,7S,,,,,0.0,0.0,1.0,1.0,17,18
11604,5C,JD,,,,,0.0,0.0,1.0,1.0,15,19
11605,2S,7D,,,,,0.0,0.0,1.0,1.0,9,18
11606,JD,8H,,,,,1.0,0.0,0.0,1.0,24,18
11607,3S,QS,,,,,1.0,0.0,0.0,1.0,23,17
11608,6H,QD,,,,,1.0,0.0,0.0,1.0,26,12
11609,6S,5D,,,,,1.0,1.0,1.0,0.0,20,13
11610,6S,5D,9S,,,,0.0,1.0,0.0,1.0,20,23
11611,3C,9D,,,,,1.0,1.0,1.0,0.0,15,3
11612,3C,9D,3S,,,,1.0,1.0,1.0,0.0,21,3
11613,2C,10C,,,,,0.0,0.0,1.0,1.0,12,19
11614,KH,8D,,,,,1.0,0.0,0.0,1.0,25,17
11615,9C,8C,,,,,1.0,0.0,0.0,1.0,27,20
11616,4C,6H,,,,,1.0,1.0,1.0,0.0,19,9
11617,4C,6H,9S,,,,0.0,0.0,1.0,1.0,19,21
11618,QS,QD,,,,,0.0,1.0,0.0,1.0,20,30
11619,10H,3H,,,,,0.0,0.0,1.0,1.0,13,20
11620,2D,9S,,,,,1.0,1.0,1.0,0.0,21,10
11621,JS,4S,,,,,1.0,0.0,0.0,1.0,24,14
11622,6D,QS,,,,,1.0,1.0,1.0,0.0,21,11
11623,10D,7D,,,,,0.0,1.0,0.0,1.0,17,26
11624,4D,KC,,,,,0.0,0.0,1.0,1.0,14,17
11625,10H,9H,,,,,1.0,0.0,0.0,1.0,22,8
11626,3S,9C,,,,,1.0,1.0,1.0,0.0,13,14
11627,3S,9C,AD,,,,1.0,1.0,1.0,0.0,15,14
11628,3S,9C,AD,2D,,,1.0,0.0,0.0,1.0,25,14
11629,3D,2H,,,,,0.0,0.0,1.0,1.0,5,14
11630,2H,10D,,,,,1.0,1.0,1.0,0.0,20,6
11631,2H,10D,8S,,,,1.0,0.0,0.0,1.0,22,16
11632,KS,3C,,,,,1.0,0.0,0.0,1.0,22,12
11633,6H,9C,,,,,1.0,1.0,1.0,0.0,20,16
11634,6H,9C,5H,,,,0.0,1.0,0.0,1.0,20,23
11635,8C,KD,,,,,1.0,1.0,1.0,0.0,21,16
11636,3C,5H,,,,,0.0,0.0,1.0,1.0,8,16
11637,6C,9D,,,,,1.0,1.0,1.0,0.0,16,3
11638,6C,9D,AC,,,,0.0,0.0,1.0,1.0,16,17
11639,AD,AH,,,,,0.0,0.0,1.0,1.0,12,14
11640,9C,KH,,,,,0.0,0.0,1.0,1.0,19,21
11641,JH,3C,,,,,1.0,0.0,0.0,1.0,22,11
11642,9S,KS,,,,,1.0,0.0,0.0,1.0,24,18
11643,5H,4C,,,,,1.0,1.0,1.0,0.0,18,14
11644,5H,4C,9C,,,,0.0,0.0,1.0,1.0,18,20
11645,9D,4H,,,,,0.0,0.0,1.0,1.0,13,18
11646,5S,KC,,,,,0.0,0.0,1.0,1.0,15,18
11647,AC,5S,,,,,0.0,0.0,1.0,1.0,16,18
11648,2C,4D,,,,,0.0,0.0,1.0,1.0,6,13
11649,6H,9S,,,,,0.0,0.0,1.0,1.0,15,16
11650,2D,3D,,,,,1.0,1.0,1.0,0.0,12,8
11651,2D,3D,7S,,,,1.0,0.0,0.0,1.0,22,8
11652,10C,4H,,,,,0.0,1.0,0.0,1.0,14,23
11653,9S,9D,,,,,1.0,0.0,0.0,1.0,22,13
11654,JS,2H,,,,,0.0,0.0,1.0,1.0,12,13
11655,9D,AH,,,,,0.0,0.0,1.0,1.0,20,21
11656,JH,JD,,,,,1.0,0.0,0.0,1.0,28,20
11657,AD,4H,,,,,1.0,1.0,1.0,0.0,15,18
11658,AD,4H,QC,,,,0.0,0.0,1.0,1.0,15,18
11659,QD,JC,,,,,1.0,1.0,1.0,0.0,21,20
11660,4H,5C,,,,,0.0,0.0,1.0,1.0,9,21
11661,3S,3H,,,,,1.0,1.0,1.0,0.0,11,18
11662,3S,3H,5C,,,,0.0,0.0,1.0,1.0,11,18
11663,7D,8S,,,,,1.0,0.0,0.0,1.0,25,12
11664,6S,3D,,,,,0.0,0.0,1.0,1.0,9,14
11665,5D,JC,,,,,0.0,0.0,1.0,1.0,15,20
11666,8C,QD,,,,,0.0,0.0,1.0,1.0,18,19
11667,AD,6H,,,,,0.0,0.0,1.0,1.0,17,19
11668,6H,5H,,,,,1.0,1.0,1.0,0.0,21,14
11669,4H,QC,,,,,1.0,1.0,1.0,0.0,21,15
11670,5D,3D,,,,,1.0,1.0,1.0,0.0,12,9
11671,5D,3D,4H,,,,1.0,0.0,0.0,1.0,22,9
11672,AH,2H,,,,,1.0,1.0,1.0,0.0,10,15
11673,AH,2H,7C,,,,1.0,1.0,1.0,0.0,20,15
11674,AH,2H,7C,JC,,,0.0,1.0,0.0,1.0,20,24
11675,8H,6S,,,,,0.0,1.0,0.0,1.0,14,23
11676,QS,6C,,,,,1.0,1.0,1.0,0.0,18,15
11677,QS,6C,2H,,,,0.0,1.0,0.0,1.0,18,22
11678,JC,JH,,,,,1.0,0.0,0.0,1.0,25,12
11679,JC,7C,,,,,1.0,0.0,0.0,1.0,25,12
11680,7H,5H,,,,,0.0,0.0,1.0,1.0,12,18
11681,8S,AS,,,,,0.0,0.0,1.0,1.0,19,20
11682,6H,2C,,,,,0.0,0.0,1.0,1.0,8,15
11683,JC,2S,,,,,0.0,0.0,1.0,1.0,12,16
11684,10H,10D,,,,,0.0,1.0,0.0,1.0,20,23
11685,3C,9S,,,,,0.0,0.0,1.0,1.0,12,14
11686,3C,AC,,,,,0.0,0.0,1.0,1.0,14,18
11687,9D,QH,,,,,0.0,0.0,1.0,1.0,19,20
11688,2C,QH,,,,,1.0,0.0,0.0,1.0,22,17
11689,JD,5C,,,,,1.0,0.0,0.0,1.0,22,21
11690,7D,2D,,,,,1.0,1.0,1.0,0.0,16,4
11691,7D,2D,7H,,,,1.0,0.0,0.0,1.0,26,14
11692,9S,AD,,,,,1.0,1.0,1.0,0.0,14,7
11693,9S,AD,4C,,,,0.0,0.0,1.0,1.0,14,17
11694,6S,10C,,,,,0.0,1.0,0.0,1.0,16,22
11695,6H,3H,,,,,0.0,0.0,1.0,1.0,9,13
11696,KD,5H,,,,,0.0,1.0,0.0,1.0,15,25
11697,6C,KC,,,,,1.0,1.0,1.0,0.0,18,17
11698,6C,KC,2S,,,,1.0,0.0,0.0,1.0,22,17
11699,2D,6D,,,,,1.0,1.0,1.0,0.0,18,15
11700,2D,6D,JD,,,,0.0,1.0,0.0,1.0,18,26
11701,4D,6H,,,,,0.0,0.0,1.0,1.0,10,20
11702,AS,4C,,,,,0.0,0.0,1.0,1.0,15,16
11703,QD,JS,,,,,1.0,0.0,0.0,1.0,27,12
11704,4D,QH,,,,,1.0,0.0,0.0,1.0,24,14
11705,7C,7H,,,,,1.0,0.0,0.0,1.0,24,17
11706,5H,8H,,,,,0.0,0.0,1.0,1.0,13,15
11707,4D,9C,,,,,1.0,1.0,1.0,0.0,19,9
11708,4D,9C,6D,,,,0.0,1.0,0.0,1.0,19,23
11709,QC,8S,,,,,0.0,1.0,0.0,1.0,18,22
11710,5H,8H,,,,,0.0,0.0,1.0,1.0,13,19
11711,8D,AH,,,,,1.0,1.0,1.0,0.0,15,12
11712,8D,AH,6D,,,,1.0,1.0,1.0,0.0,16,12
11713,8D,AH,6D,AS,,,0.0,0.0,1.0,1.0,16,19
11714,JH,10S,,,,,1.0,0.0,0.0,1.0,28,14
11715,4C,3S,,,,,0.0,0.0,1.0,1.0,7,15
11716,5D,8D,,,,,1.0,0.0,0.0,1.0,23,9
11717,3C,AD,,,,,1.0,1.0,1.0,0.0,14,10
11718,3C,AD,JH,,,,0.0,0.0,1.0,1.0,14,20
11719,KS,4C,,,,,0.0,0.0,1.0,1.0,14,19
11720,4C,9H,,,,,0.0,0.0,1.0,1.0,13,15
11721,5C,6D,,,,,0.0,0.0,1.0,1.0,11,19
11722,8S,QS,,,,,0.0,1.0,0.0,1.0,18,23
11723,9D,10S,,,,,0.0,1.0,0.0,1.0,19,23
11724,KH,QC,,,,,1.0,0.0,0.0,1.0,22,11
11725,8D,5C,,,,,0.0,0.0,1.0,1.0,13,15
11726,4S,QS,,,,,1.0,0.0,0.0,1.0,22,19
11727,7S,6C,,,,,1.0,1.0,1.0,0.0,18,16
11728,7S,6C,5C,,,,0.0,0.0,1.0,1.0,18,20
11729,AD,5C,,,,,1.0,1.0,1.0,0.0,16,12
11730,AD,5C,KS,,,,1.0,1.0,1.0,0.0,17,12
11731,AD,5C,KS,AH,,,1.0,0.0,0.0,1.0,25,12
11732,3H,6C,,,,,1.0,1.0,1.0,0.0,19,10
11733,3H,6C,10S,,,,0.0,0.0,1.0,1.0,19,20
11734,8C,7S,,,,,1.0,1.0,1.0,0.0,17,16
11735,8C,7S,2C,,,,0.0,1.0,0.0,1.0,17,26
11736,5S,KD,,,,,1.0,0.0,0.0,1.0,25,11
11737,KC,2S,,,,,1.0,0.0,0.0,1.0,22,14
11738,8C,8S,,,,,1.0,0.0,0.0,1.0,22,19
11739,2C,9H,,,,,1.0,1.0,1.0,0.0,21,5
11740,QD,10S,,,,,0.0,1.0,0.0,1.0,20,22
11741,9H,2H,,,,,0.0,0.0,1.0,1.0,11,13
11742,6D,8S,,,,,0.0,0.0,1.0,1.0,14,18
11743,2D,5D,,,,,0.0,0.0,1.0,1.0,7,21
11744,9D,8D,,,,,1.0,0.0,0.0,1.0,25,10
11745,7S,5S,,,,,0.0,0.0,1.0,1.0,12,15
11746,4C,2H,,,,,0.0,0.0,1.0,1.0,6,13
11747,2C,9D,,,,,0.0,0.0,1.0,1.0,11,16
11748,7S,KD,,,,,0.0,0.0,1.0,1.0,17,20
11749,6D,2D,,,,,0.0,0.0,1.0,1.0,8,16
11750,9D,4C,,,,,1.0,1.0,1.0,0.0,19,10
11751,9D,4C,6H,,,,0.0,1.0,0.0,1.0,19,27
11752,5S,3D,,,,,1.0,1.0,1.0,0.0,14,7
11753,5S,3D,6H,,,,0.0,0.0,1.0,1.0,14,17
11754,JH,7S,,,,,1.0,0.0,0.0,1.0,22,16
11755,QS,3H,,,,,0.0,0.0,1.0,1.0,13,14
11756,5S,4S,,,,,1.0,1.0,1.0,0.0,10,11
11757,5S,4S,AC,,,,1.0,1.0,1.0,0.0,20,11
11758,5S,4S,AC,JH,,,0.0,0.0,1.0,1.0,20,21
11759,6C,9D,,,,,1.0,0.0,0.0,1.0,24,13
11760,4H,6C,,,,,0.0,0.0,1.0,1.0,10,18
11761,2C,10S,,,,,0.0,0.0,1.0,1.0,12,13
11762,10H,5S,,,,,0.0,0.0,1.0,1.0,15,18
11763,5H,6D,,,,,1.0,1.0,1.0,0.0,14,12
11764,5H,6D,3H,,,,1.0,0.0,0.0,1.0,24,12
11765,3D,8S,,,,,0.0,0.0,1.0,1.0,11,20
11766,6H,JC,,,,,1.0,0.0,0.0,1.0,25,21
11767,AD,5H,,,,,0.0,1.0,0.0,1.0,16,25
11768,6H,7H,,,,,1.0,1.0,1.0,0.0,14,7
11769,6H,7H,AS,,,,0.0,0.0,1.0,1.0,14,17
11770,6D,KS,,,,,1.0,0.0,0.0,1.0,26,16
11771,8H,JD,,,,,0.0,1.0,0.0,1.0,18,27
11772,5D,AC,,,,,0.0,1.0,0.0,1.0,16,24
11773,JD,7D,,,,,0.0,0.0,1.0,1.0,17,21
11774,5C,7D,,,,,0.0,0.0,1.0,1.0,12,17
11775,8H,JS,,,,,1.0,0.0,0.0,1.0,28,4
11776,6H,KD,,,,,1.0,1.0,1.0,0.0,19,15
11777,6H,KD,3C,,,,0.0,0.0,1.0,1.0,19,21
11778,2D,AD,,,,,0.0,0.0,1.0,1.0,13,18
11779,KD,JC,,,,,1.0,0.0,0.0,1.0,30,21
11780,KS,8H,,,,,0.0,1.0,0.0,1.0,18,24
11781,3C,9S,,,,,1.0,1.0,1.0,0.0,16,12
11782,3C,9S,4C,,,,0.0,1.0,0.0,1.0,16,24
11783,6H,KD,,,,,0.0,0.0,1.0,1.0,16,19
11784,KC,5D,,,,,0.0,0.0,1.0,1.0,15,20
11785,QD,JH,,,,,1.0,0.0,0.0,1.0,24,16
11786,7H,6C,,,,,0.0,0.0,1.0,1.0,13,20
11787,4H,3H,,,,,1.0,1.0,1.0,0.0,17,17
11788,4H,3H,QD,,,,1.0,1.0,1.0,0.0,18,17
11789,4H,3H,QD,AC,,,0.0,1.0,0.0,1.0,18,27
11790,2D,KC,,,,,0.0,0.0,1.0,1.0,12,19
11791,4C,9D,,,,,1.0,1.0,1.0,0.0,21,3
11792,4C,JC,,,,,1.0,0.0,0.0,1.0,23,17
11793,KC,2D,,,,,1.0,1.0,1.0,0.0,19,15
11794,KC,2D,7C,,,,1.0,0.0,0.0,1.0,24,15
11795,4S,AD,,,,,0.0,0.0,1.0,1.0,15,21
11796,KS,4D,,,,,1.0,0.0,0.0,1.0,24,15
11797,JS,2C,,,,,1.0,1.0,1.0,0.0,21,9
11798,4S,6H,,,,,0.0,0.0,1.0,1.0,10,12
11799,KS,10C,,,,,0.0,1.0,0.0,1.0,20,23
11800,JC,3C,,,,,0.0,0.0,1.0,1.0,13,14
11801,3D,4C,,,,,0.0,0.0,1.0,1.0,7,12
11802,JH,3H,,,,,1.0,1.0,1.0,0.0,17,7
11803,JH,3H,4S,,,,1.0,0.0,0.0,1.0,22,17
11804,8S,KC,,,,,0.0,0.0,1.0,1.0,18,21
11805,10D,10C,,,,,1.0,0.0,0.0,1.0,25,10
11806,3D,2C,,,,,1.0,1.0,1.0,0.0,6,11
11807,3D,2C,AC,,,,0.0,0.0,1.0,1.0,16,21
11808,9H,JC,,,,,0.0,1.0,0.0,1.0,19,22
11809,10S,5H,,,,,1.0,1.0,1.0,0.0,16,12
11810,10S,5H,AS,,,,1.0,0.0,0.0,1.0,26,12
11811,JS,5H,,,,,0.0,0.0,1.0,1.0,15,18
11812,JS,8D,,,,,0.0,0.0,1.0,1.0,18,19
11813,10S,9S,,,,,1.0,0.0,0.0,1.0,29,16
11814,5D,AC,,,,,1.0,1.0,1.0,0.0,16,16
11815,5D,AC,JS,,,,1.0,0.0,0.0,1.0,23,16
11816,KH,3D,,,,,0.0,0.0,1.0,1.0,13,20
11817,7S,4H,,,,,1.0,1.0,1.0,0.0,15,13
11818,7S,4H,4D,,,,0.0,1.0,0.0,1.0,15,22
11819,7H,7D,,,,,1.0,0.0,0.0,1.0,24,14
11820,JS,9D,,,,,1.0,0.0,0.0,1.0,28,5
11821,QD,QH,,,,,1.0,0.0,0.0,1.0,28,13
11822,AD,8S,,,,,1.0,1.0,1.0,0.0,17,19
11823,AD,8S,8D,,,,1.0,0.0,0.0,1.0,27,19
11824,7D,3D,,,,,1.0,1.0,1.0,0.0,20,13
11825,7D,3D,KS,,,,1.0,0.0,0.0,1.0,30,13
11826,QH,8H,,,,,1.0,0.0,0.0,1.0,23,20
11827,QD,2H,,,,,0.0,0.0,1.0,1.0,12,15
11828,2S,5H,,,,,0.0,0.0,1.0,1.0,7,13
11829,5H,JC,,,,,0.0,1.0,0.0,1.0,15,23
11830,QC,6H,,,,,1.0,0.0,0.0,1.0,26,20
11831,QD,3S,,,,,0.0,0.0,1.0,1.0,13,15
11832,6H,7H,,,,,1.0,1.0,1.0,0.0,14,18
11833,6H,7H,AC,,,,1.0,0.0,0.0,1.0,24,18
11834,AS,6H,,,,,0.0,0.0,1.0,1.0,17,20
11835,JH,4S,,,,,1.0,1.0,1.0,0.0,18,6
11836,JH,4S,4H,,,,1.0,0.0,0.0,1.0,23,16
11837,QS,KC,,,,,0.0,1.0,0.0,1.0,20,22
11838,4H,KH,,,,,0.0,0.0,1.0,1.0,14,21
11839,8C,2S,,,,,1.0,1.0,1.0,0.0,20,18
11840,8C,2S,QH,,,,0.0,1.0,0.0,1.0,20,25
11841,8H,JC,,,,,0.0,1.0,0.0,1.0,18,23
11842,AH,6D,,,,,1.0,1.0,1.0,0.0,17,16
11843,AH,6D,JS,,,,0.0,1.0,0.0,1.0,17,26
11844,3S,9S,,,,,1.0,1.0,1.0,0.0,14,14
11845,3S,9S,2H,,,,0.0,1.0,0.0,1.0,14,24
11846,10D,2D,,,,,0.0,0.0,1.0,1.0,12,20
11847,4S,7S,,,,,1.0,1.0,1.0,0.0,17,16
11848,4S,7S,6D,,,,0.0,1.0,0.0,1.0,17,27
11849,4D,2H,,,,,0.0,0.0,1.0,1.0,6,9
11850,5H,KD,,,,,0.0,0.0,1.0,1.0,15,16
11851,4C,KD,,,,,0.0,0.0,1.0,1.0,14,16
11852,6D,AH,,,,,0.0,0.0,1.0,1.0,17,21
11853,7D,10D,,,,,0.0,1.0,0.0,1.0,17,23
11854,QH,3H,,,,,0.0,0.0,1.0,1.0,13,19
11855,AS,9D,,,,,1.0,1.0,1.0,0.0,20,12
11856,AS,9D,KC,,,,0.0,1.0,0.0,1.0,20,23
11857,QC,KD,,,,,0.0,1.0,0.0,1.0,20,29
11858,6D,5D,,,,,1.0,1.0,1.0,0.0,21,5
11859,KD,4D,,,,,1.0,1.0,1.0,0.0,19,7
11860,KD,4D,5C,,,,1.0,0.0,0.0,1.0,22,17
11861,KD,6C,,,,,1.0,1.0,1.0,0.0,18,18
11862,KD,6C,2H,,,,0.0,1.0,0.0,1.0,18,23
11863,10D,5H,,,,,0.0,0.0,1.0,1.0,15,17
11864,4C,5S,,,,,0.0,0.0,1.0,1.0,9,15
11865,4C,2D,,,,,0.0,0.0,1.0,1.0,6,9
11866,QH,JC,,,,,0.0,1.0,0.0,1.0,20,29
11867,KS,6D,,,,,0.0,0.0,1.0,1.0,16,17
11868,8H,KC,,,,,1.0,0.0,0.0,1.0,26,20
11869,KD,8S,,,,,0.0,0.0,1.0,1.0,18,19
11870,7D,KC,,,,,0.0,0.0,1.0,1.0,17,18
11871,5H,4C,,,,,0.0,0.0,1.0,1.0,9,19
11872,8C,10D,,,,,0.0,1.0,0.0,1.0,18,22
11873,7C,9S,,,,,0.0,1.0,0.0,1.0,16,24
11874,9C,3H,,,,,1.0,1.0,1.0,0.0,16,15
11875,9C,3H,4H,,,,0.0,0.0,1.0,1.0,16,20
11876,8C,8H,,,,,1.0,1.0,1.0,0.0,21,14
11877,QD,10D,,,,,1.0,0.0,0.0,1.0,30,14
11878,5H,4S,,,,,0.0,0.0,1.0,1.0,9,12
11879,3H,6S,,,,,0.0,0.0,1.0,1.0,9,12
11880,5C,AD,,,,,1.0,1.0,1.0,0.0,8,14
11881,5C,AD,2C,,,,0.0,0.0,1.0,1.0,18,21
11882,JS,8S,,,,,0.0,0.0,1.0,1.0,18,21
11883,3S,8H,,,,,1.0,1.0,1.0,0.0,21,7
11884,2S,4C,,,,,1.0,1.0,1.0,0.0,11,8
11885,2S,4C,5D,,,,1.0,1.0,1.0,0.0,21,8
11886,7S,6C,,,,,0.0,0.0,1.0,1.0,13,20
11887,7D,4H,,,,,0.0,0.0,1.0,1.0,11,20
11888,2D,7S,,,,,1.0,1.0,1.0,0.0,10,13
11889,2D,7S,AD,,,,1.0,1.0,1.0,0.0,20,13
11890,2D,7S,AD,KC,,,1.0,0.0,0.0,1.0,30,13
11891,5H,KH,,,,,1.0,0.0,0.0,1.0,23,15
11892,4D,KC,,,,,1.0,1.0,1.0,0.0,20,13
11893,4D,KC,6H,,,,1.0,0.0,0.0,1.0,22,13
11894,10C,KC,,,,,1.0,0.0,0.0,1.0,30,15
11895,QD,3S,,,,,0.0,0.0,1.0,1.0,13,20
11896,9H,JS,,,,,0.0,1.0,0.0,1.0,19,23
11897,10S,8C,,,,,0.0,1.0,0.0,1.0,18,25
11898,QC,6D,,,,,0.0,1.0,0.0,1.0,16,22
11899,KD,6H,,,,,0.0,0.0,1.0,1.0,16,19
11900,3C,AH,,,,,0.0,0.0,1.0,1.0,14,21
11901,6C,QS,,,,,0.0,1.0,0.0,1.0,16,24
11902,7H,8S,,,,,1.0,0.0,0.0,1.0,23,17
11903,QD,6C,,,,,0.0,0.0,1.0,1.0,16,20
11904,3D,JC,,,,,1.0,1.0,1.0,0.0,19,14
11905,3D,JC,6C,,,,1.0,0.0,0.0,1.0,28,14
11906,KS,10S,,,,,0.0,1.0,0.0,1.0,20,29
11907,8D,9D,,,,,0.0,0.0,1.0,1.0,17,20
11908,2D,AS,,,,,0.0,1.0,0.0,1.0,13,22
11909,3H,2C,,,,,0.0,0.0,1.0,1.0,5,20
11910,4D,3C,,,,,1.0,1.0,1.0,0.0,13,17
11911,4D,3C,6C,,,,0.0,0.0,1.0,1.0,13,17
11912,AD,7S,,,,,1.0,1.0,1.0,0.0,18,15
11913,AD,7S,KS,,,,1.0,0.0,0.0,1.0,25,15
11914,6D,JS,,,,,1.0,1.0,1.0,0.0,19,10
11915,6D,JS,3H,,,,0.0,1.0,0.0,1.0,19,22
11916,KD,10H,,,,,1.0,0.0,0.0,1.0,22,10
11917,6D,KC,,,,,1.0,0.0,0.0,1.0,26,17
11918,2C,4C,,,,,0.0,0.0,1.0,1.0,6,12
11919,JH,2S,,,,,0.0,0.0,1.0,1.0,12,16
11920,2H,8S,,,,,1.0,1.0,1.0,0.0,13,19
11921,2H,8S,3C,,,,1.0,0.0,0.0,1.0,23,19
11922,5D,QH,,,,,1.0,0.0,0.0,1.0,25,12
11923,5S,4H,,,,,0.0,0.0,1.0,1.0,9,21
11924,7S,7D,,,,,0.0,0.0,1.0,1.0,14,18
11925,2H,7H,,,,,0.0,0.0,1.0,1.0,9,20
11926,10D,6D,,,,,0.0,0.0,1.0,1.0,16,20
11927,9S,8S,,,,,0.0,1.0,0.0,1.0,17,22
11928,10H,3H,,,,,1.0,0.0,0.0,1.0,23,12
11929,8S,3C,,,,,1.0,1.0,1.0,0.0,21,20
11930,8C,4H,,,,,1.0,1.0,1.0,0.0,17,19
11931,8C,4H,5D,,,,0.0,0.0,1.0,1.0,17,19
11932,6S,3S,,,,,0.0,0.0,1.0,1.0,9,15
11933,4D,8C,,,,,1.0,0.0,0.0,1.0,22,14
11934,JD,KS,,,,,0.0,1.0,0.0,1.0,20,22
11935,QH,4D,,,,,0.0,0.0,1.0,1.0,14,15
11936,QC,10D,,,,,1.0,0.0,0.0,1.0,30,16
11937,8H,AC,,,,,0.0,0.0,1.0,1.0,19,21
11938,10C,QH,,,,,1.0,0.0,0.0,1.0,22,14
11939,9D,2H,,,,,1.0,1.0,1.0,0.0,21,18
11940,JH,8D,,,,,1.0,1.0,1.0,0.0,19,20
11941,JH,8D,AD,,,,0.0,0.0,1.0,1.0,19,20
11942,JD,9C,,,,,0.0,0.0,1.0,1.0,19,21
11943,JD,4S,,,,,1.0,1.0,1.0,0.0,15,3
11944,JD,4S,AS,,,,0.0,0.0,1.0,1.0,15,20
11945,AS,5C,,,,,1.0,1.0,1.0,0.0,16,13
11946,AS,5C,10S,,,,0.0,1.0,0.0,1.0,16,22
11947,9S,3H,,,,,1.0,0.0,0.0,1.0,22,10
11948,8H,4D,,,,,0.0,0.0,1.0,1.0,12,17
11949,AH,5C,,,,,1.0,1.0,1.0,0.0,14,14
11950,AH,5C,8C,,,,1.0,1.0,1.0,0.0,21,14
11951,2H,8S,,,,,1.0,1.0,1.0,0.0,16,10
11952,2H,8S,6D,,,,1.0,1.0,1.0,0.0,20,10
